iter	Logloss
412	0.008639527073
413	0.008587467157
414	0.008549420488
415	0.008513307959
416	0.008482978863
417	0.008453505425
418	0.008434818044
419	0.008419159526
420	0.008401062297
421	0.008378504874
422	0.008315936158
423	0.008291811764
424	0.008285874603
425	0.008237895463
426	0.008167363843
427	0.008149537375
428	0.008124861131
429	0.008121893257
430	0.008060776608
431	0.008045641122
432	0.008045631001
433	0.008001613494
434	0.007985993994
435	0.007958295791
436	0.007917259075
437	0.007867153426
438	0.007850045243
439	0.007833763567
440	0.007829887697
441	0.007805759949
442	0.007764160919
443	0.007754424349
444	0.00772038392
445	0.007719724311
446	0.007683333145
447	0.007678363094
448	0.007674103902
449	0.007670429537
450	0.007647210942
451	0.007589814363
452	0.007560564789
453	0.00753349602
454	0.007519005516
455	0.007495828203
456	0.007463133411
457	0.00743078345
458	0.007387578341
459	0.007364687542
460	0.007319716067
461	0.007286996935
462	0.00725309417
463	0.007206028464
464	0.007190403828
465	0.007175351508
466	0.007145605078
467	0.007110046249
468	0.00707547147
469	0.007049746508
470	0.007046229541
471	0.007008686986
472	0.006993066736
473	0.006965498424
474	0.00693707412
475	0.006918597403
476	0.006918585278
477	0.006882530758
478	0.006882528192
479	0.006849304557
480	0.006831946969
481	0.006823411283
482	0.006820145596
483	0.006802922317
484	0.006774952764
485	0.006753749168
486	0.006738333654
487	0.006709901953
488	0.006678644914
489	0.006661532422
490	0.006641389457
491	0.006641353301
492	0.006621497407
493	0.006604029422
494	0.006574408866
495	0.006535550008
496	0.006512261513
497	0.006471625689
498	0.006461516111
499	0.006433837374
500	0.006415273225
501	0.006398472891
502	0.006398471237
503	0.006380161104
504	0.006335695123
505	0.006308535723
506	0.006308506219
507	0.006294608242
508	0.006245939199
509	0.006215835361
510	0.006198656734
511	0.006173302744
512	0.006165852362
513	0.006149121861
514	0.006143796108
515	0.006143786963
516	0.006120974607
517	0.006093479745
518	0.006093477364
519	0.006063469586
520	0.006056164035
521	0.006041563384
522	0.006026518365
523	0.006005300456
524	0.005980517514
525	0.005973995544
526	0.005958634468
527	0.005937526342
528	0.005899311429
529	0.00588106751
530	0.005857597576
531	0.005827479447
532	0.005796668835
533	0.005791403109
534	0.005777265207
535	0.005750055256
536	0.005740589359
537	0.005697366188
538	0.005672466068
539	0.005643961999
540	0.005625666877
541	0.005625660905
542	0.005625660554
543	0.005603473636
544	0.005592450293
545	0.005585691609
546	0.005585679205
547	0.005568766729
548	0.005549799821
549	0.005536240448
550	0.005535353327
551	0.005530117895
552	0.005507317841
553	0.005487290166
554	0.005485144721
555	0.005479964513
556	0.005478881154
557	0.005460509322
558	0.005444902898
559	0.005444902133
560	0.005432069059
561	0.005431038375
562	0.005430972053
563	0.005418734142
564	0.005393898641
565	0.005361251527
566	0.005349119055
567	0.005338603427
568	0.005338595058
569	0.005321739385
570	0.005321721321
571	0.005309226891
572	0.005309148366
573	0.00530912609
574	0.005265463963
575	0.005246841272
576	0.005246835006
577	0.005246791053
578	0.005236094365
579	0.005206901498
580	0.005193952811
581	0.005175331324
582	0.005175329154
583	0.005157878394
584	0.005148165191
585	0.005132546895
586	0.005132545188
587	0.00511059513
588	0.005094147129
589	0.005083678731
590	0.005073117808
591	0.005048925485
592	0.005040693825
593	0.005040679731
594	0.005040656781
595	0.005031832033
596	0.005031810878
597	0.005031799869
598	0.00501212167
599	0.004999418182
600	0.004979529111
601	0.004979524761
602	0.004961759531
603	0.004961747709
604	0.004961727005
605	0.00494637491
606	0.004933320784
607	0.004933288496
608	0.004908215596
609	0.004883196016
610	0.004871787206
611	0.004854714173
612	0.004842491474
613	0.004827761424
614	0.004812802952
615	0.004812795341
616	0.004812791432
617	0.004804969181
618	0.004794766805
619	0.004783827456
620	0.004778567057
621	0.004768220215
622	0.004768217661
623	0.004759982646
624	0.004740260528
625	0.004726009606
626	0.004720435964
627	0.004706096526
628	0.004694883054
629	0.004685886343
630	0.004672843745
631	0.004672631332
632	0.004672628759
633	0.004657862592
634	0.004657844175
635	0.004637241386
636	0.004637236481
637	0.004631278973
638	0.004631266708
639	0.004626316782
640	0.004614819298
641	0.004602728684
642	0.004576478239
643	0.004576468884
644	0.004572690506
645	0.004567868432
646	0.00456269198
647	0.004562657143
648	0.004558662023
649	0.004551786419
650	0.004541236293
651	0.004530802109
652	0.004504678273
653	0.004500025515
654	0.004496400377
655	0.004496377663
656	0.004496368663
657	0.004479530869
658	0.00446516896
659	0.004465159078
660	0.004462238129
661	0.004445559215
662	0.004427963374
663	0.004422628236
664	0.004419149067
665	0.004403100502
666	0.004392616935
667	0.004389582753
668	0.004380463681
669	0.004364986143
670	0.004364980598
671	0.004364908208
672	0.004360806063
673	0.004337360947
674	0.004324400648
675	0.004308596171
676	0.004291622169
677	0.004276273651
678	0.004269347869
679	0.004269346535
680	0.004251350804
681	0.004240932837
682	0.004238206648
683	0.004238204816
684	0.004226107758
685	0.00421435393
686	0.004214337666
687	0.004205639431
688	0.004202052143
689	0.004197782165
690	0.004197779977
691	0.004197777789
692	0.004187044588
693	0.004186252156
694	0.004177834964
695	0.004177833284
696	0.004176508357
697	0.004155624754
698	0.004144803595
699	0.004131039966
700	0.004118724343
701	0.004105619603
702	0.004088755885
703	0.004083650892
704	0.004083650653
705	0.004079128576
706	0.004058454095
707	0.004050516333
708	0.004045347286
709	0.004034399199
710	0.004021902336
711	0.004008124285
712	0.00399186093
713	0.003984050881
714	0.003975073769
715	0.003962672643
716	0.003956295454
717	0.003939200487
718	0.003939200487
719	0.003935436808
720	0.003927889236
721	0.003924303257
722	0.003924299107
723	0.00392429496
724	0.003924290815
725	0.003907876227
726	0.00388919046
727	0.003880496592
728	0.003869320444
729	0.003863176933
730	0.003853186815
731	0.003840271589
732	0.003833711531
733	0.003833711531
734	0.003832326292
735	0.003818679662
736	0.003812897761
737	0.003804757459
738	0.003795609073
739	0.003792021966
740	0.00378034631
741	0.003774344156
742	0.003764186684
743	0.00375730148
744	0.003750324871
745	0.003746238663
746	0.003746231191
747	0.003746230258
748	0.003745560126
749	0.003745559212
750	0.003745550992
751	0.003745550992
752	0.003745501083
753	0.003735582035
754	0.003719426185
755	0.003719424254
756	0.003710194628
757	0.003710193566
758	0.003693897292
759	0.003693779287
760	0.003693777182
761	0.003683029875
762	0.003683024259
763	0.003655450769
764	0.003651199172
765	0.003643399496
766	0.003629065651
767	0.003626185836
768	0.00362263741
769	0.003608081802
770	0.003598358226
771	0.003598338399
772	0.003598335142
773	0.003598132944
774	0.003592386665
775	0.003580706134
776	0.003573715029
777	0.003569529421
778	0.003556801746
779	0.003555475906
780	0.003555467442
781	0.003540321519
782	0.003540306362
783	0.0035366879
784	0.00353666928
785	0.003525460005
786	0.003521256748
787	0.003513768877
788	0.00350365055
789	0.003502040649
790	0.003500605719
791	0.003490879959
792	0.003490874796
793	0.00347860343
794	0.003467725814
795	0.003461872088
796	0.003461869832
797	0.003456539878
798	0.003456532665
799	0.00345161416
800	0.003451606152
801	0.003441066166
802	0.003433566264
803	0.003428248791
804	0.003420988345
805	0.00342098351
806	0.003413543879
807	0.00341353616
808	0.003406769232
809	0.003406763196
810	0.003400173161
811	0.003397465213
812	0.003397461186
813	0.003392609553
814	0.003391425264
815	0.003379887068
816	0.003371223879
817	0.003370600993
818	0.003356968896
819	0.003356964622
820	0.003346693725
821	0.003346192569
822	0.003346187823
823	0.003336744878
824	0.003336736846
825	0.003331510428
826	0.003320711351
827	0.003314978567
828	0.003314882638
829	0.003308463019
830	0.0033084628
831	0.003308460573
832	0.003299140348
833	0.003298807739
834	0.003298805869
835	0.00329190753
836	0.003279508025
837	0.003277273558
838	0.003273078416
839	0.003265722788
840	0.003262856167
841	0.00326285103
842	0.00326283886
843	0.003256024714
844	0.003256011565
845	0.003256005115
846	0.003246889495
847	0.003246888591
848	0.003246885521
849	0.003246883121
850	0.003240000775
851	0.003235841221
852	0.003231668728
853	0.003231636054
854	0.003228199843
855	0.00322812932
856	0.003228120146
857	0.003228117758
858	0.003228110172
859	0.0032281054
860	0.003224378483
861	0.003219749856
862	0.003213977374
863	0.003210455017
864	0.003210428816
865	0.003210427706
866	0.003196766385
867	0.003188170995
868	0.003177444619
869	0.003169212701
870	0.003168584253
871	0.003168581453
872	0.003168579841
873	0.003165999118
874	0.003165259854
875	0.003158635666
876	0.003151521139
877	0.003151476496
878	0.003151475524
879	0.003148133155
880	0.003144868393
881	0.003142651583
882	0.0031426429
883	0.003139615747
884	0.003139612924
885	0.003139610102
886	0.003139607599
887	0.003136030268
888	0.003136026871
889	0.003136021705
890	0.003135941676
891	0.003132033588
892	0.003124473618
893	0.003119745523
894	0.003116135952
895	0.003109357117
896	0.00310934238
897	0.003109335627
898	0.00309985179
899	0.00309600236
900	0.003095999817
901	0.003087144677
902	0.003087140079
903	0.003083533538
904	0.003083526108
905	0.003083511387
906	0.003080137917
907	0.003080130553
908	0.003074741021
909	0.00306836458
910	0.003062123413
911	0.003056786141
912	0.00304953614
913	0.003046638141
914	0.003036509319
915	0.003036502863
916	0.003028748306
917	0.003028747496
918	0.003024147925
919	0.003021157184
920	0.003014891143
921	0.003008489212
922	0.003008486422
923	0.003008481303
924	0.003002470363
925	0.002995508622
926	0.002986026536
927	0.002976638505
928	0.002971576626
929	0.002971549413
930	0.002968328044
931	0.002957633996
932	0.00295321997
933	0.002949320186
934	0.002946236264
935	0.002946235237
936	0.002941525659
937	0.002931364739
938	0.002928062177
939	0.002924691795
940	0.002922002625
941	0.002921997529
942	0.002921988771
943	0.002921988226
944	0.002921986926
945	0.002921980798
946	0.002921975817
947	0.002921975272
948	0.002921968969
949	0.00292196399
950	0.002919936337
951	0.002919934144
952	0.002919931953
953	0.002919931406
954	0.00291234601
955	0.002905900499
956	0.002901903892
957	0.002891581457
958	0.002891577361
959	0.002890741637
960	0.002883335719
961	0.00288166639
962	0.002872534815
963	0.002872401894
964	0.00287239972
965	0.002872396711
966	0.002872394763
967	0.002872394189
968	0.002872378346
969	0.002872377165
970	0.002862406047
971	0.002859093841
972	0.002853841735
973	0.002853824999
974	0.002853811599
975	0.002853810085
976	0.002853803414
977	0.002846694559
978	0.002831419011
979	0.002831418457
980	0.002831413845
981	0.002824938609
982	0.00282493378
983	0.002819918429
984	0.002811800905
985	0.002802995985
986	0.0028029882
987	0.002793862023
988	0.002793859035
989	0.00278531024
990	0.002777573523
991	0.002774959094
992	0.002762688971
993	0.002749836527
994	0.002744409364
995	0.002737724679
996	0.002734168585
997	0.002734154791
998	0.002734153386
999	0.002725866358
